id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,profit,roi,foreign_gross
36,2010-01-15,Fish Tank,3000000,374675,5922292,2010,2922292,97.40973333333334,5547617
10,2004-03-31,The Touch,20000000,0,5918742,2004,-14081258,-70.40629,5918742
37,2013-06-14,20 Feet From Stardom,1000000,4946250,5892466,2013,4892466,489.2466,946216
91,1999-11-10,Light It Up,13000000,5871603,5871603,1999,-7128397,-54.833823076923075,0
39,2017-07-28,An Inconvenient Sequel,1000000,3496795,5839322,2017,4839322,483.9322,2342527
10,2016-06-24,Swiss Army Man,3000000,4210454,5837111,2016,2837111,94.57036666666667,1626657
27,1994-09-30,Ed Wood,18000000,5828466,5828466,1994,-12171534,-67.61963333333333,0
68,1999-08-13,Detroit Rock City,16000000,4217115,5825314,1999,-10174686,-63.591787499999995,1608199
64,2012-11-13,Jab Tak Hai Jaan,9200000,3047539,5806666,2012,-3393334,-36.8840652173913,2759127
36,2014-09-12,The Skeleton Twins,1000000,5284309,5797192,2014,4797192,479.7192,512883
17,2006-10-27,Catch a Fire,14000000,4299773,5782198,2006,-8217802,-58.69858571428571,1482425
98,1984-08-17,Sheena,25000000,5778353,5778353,1984,-19221647,-76.886588,0
26,1998-10-16,Happiness,3000000,2746453,5746453,1998,2746453,91.54843333333334,3000000
49,2012-09-28,Won't Back Down,19000000,5310554,5745503,2012,-13254497,-69.76051052631578,434949
7,1981-08-28,Gallipoli,3000000,5732587,5732587,1981,2732587,91.08623333333334,0
23,2002-11-15,El crimen de padre Amaro,1800000,5719000,5719000,2002,3919000,217.72222222222223,0
17,2011-06-10,Trolljegeren,3500000,253444,5706638,2011,2206638,63.046800000000005,5453194
6,2015-12-30,Anomalisa,8000000,3759286,5706168,2015,-2293832,-28.672900000000002,1946882
31,2007-07-27,Who's Your Caddy?,7000000,5694308,5694308,2007,-1305692,-18.652742857142858,0
5,2003-04-25,People I Know,20000000,121972,5694213,2003,-14305787,-71.528935,5572241
53,1996-10-16,Get on the Bus,2400000,5691854,5691854,1996,3291854,137.16058333333334,0
24,1995-01-27,Before Sunrise,2500000,5274005,5690220,1995,3190220,127.60879999999999,416215
79,1997-12-25,Kundun,28000000,5686694,5686694,1997,-22313306,-79.69037857142857,0
30,1982-06-25,Megaforce,18000000,5675599,5675599,1982,-12324401,-68.46889444444444,0
2,1996-05-03,The Pallbearer,8000000,5656388,5656388,1996,-2343612,-29.295149999999996,0
99,2005-09-02,Underclassman,25000000,5654777,5654777,2005,-19345223,-77.380892,0
50,2010-10-29,Monsters,500000,237301,5639730,2010,5139730,1027.946,5402429
22,2013-08-23,The Frozen Ground,19200000,0,5617460,2013,-13582540,-70.74239583333333,5617460
5,2008-07-25,Man on Wire,1900000,2962242,5617067,2008,3717067,195.6351052631579,2654825
23,2001-12-14,Iris,5500000,5580479,5580479,2001,80479,1.4632545454545456,0
89,1984-06-01,Once Upon a Time in America,30000000,5321508,5575648,1984,-24424352,-81.41450666666667,254140
21,2015-11-20,Mustang,1400000,845464,5552584,2015,4152584,296.61314285714286,4707120
15,2006-11-17,For Your Consideration,12000000,5549923,5549923,2006,-6450077,-53.75064166666667,0
79,2009-05-15,The Brothers Bloom,20000000,3531756,5531756,2009,-14468244,-72.34121999999999,2000000
58,2016-04-22,The Meddler,3200000,4267219,5526942,2016,2326942,72.7169375,1259723
76,2007-04-13,Aqua Teen Hunger Force Colon Movie Film for Theaters,750000,5520368,5520368,2007,4770368,636.0490666666666,0
100,2001-03-23,Say It Isn't So,25000000,5516708,5516708,2001,-19483292,-77.933168,0
33,1998-08-14,Slums of Beverly Hills,5000000,5502773,5502773,1998,502773,10.05546,0
69,2011-09-30,Tucker & Dale vs. Evil,5000000,223838,5476793,2011,476793,9.53586,5252955
35,2001-07-13,Made,5000000,5308707,5476060,2001,476060,9.5212,167353
84,2008-08-26,Virgin Territory,38000000,0,5473041,2008,-32526959,-85.5972605263158,5473041
13,2017-02-24,Collide,29200000,2280004,5466698,2017,-23733302,-81.27843150684932,3186694
42,2011-10-21,Martha Marcy May Marlene,1000000,2981038,5438911,2011,4438911,443.8911,2457873
48,1994-11-16,Heavenly Creatures,5000000,3046086,5438120,1994,438120,8.7624,2392034
69,2016-03-30,Everybody Wants Some,10000000,3400278,5437126,2016,-4562874,-45.62874,2036848
96,2019-05-17,The Sun is Also a Star,9000000,4950029,5434029,2019,-3565971,-39.6219,484000
32,1992-05-01,Split Second,7000000,5430822,5430822,1992,-1569178,-22.41682857142857,0
37,1999-02-12,Tango,4500000,1687311,5428387,1999,928387,20.63082222222222,3741076
46,2000-05-05,Human Traffic,3300000,104257,5422740,2000,2122740,64.32545454545455,5318483
70,2001-02-23,Monkeybone,75000000,5409517,5409517,2001,-69590483,-92.78731066666667,0
51,2014-10-17,Dear White People,1250000,4404154,5403771,2014,4153771,332.30168,999617
49,2009-04-07,1612,12000000,0,5400624,2009,-6599376,-54.9948,5400624
52,1949-07-26,She Wore a Yellow Ribbon,1600000,5400000,5400000,1949,3800000,237.5,0
90,2008-02-15,Diary of the Dead,2750000,952620,5394447,2008,2644447,96.16170909090908,4441827
35,2012-03-23,October Baby,1000000,5355847,5391992,2012,4391992,439.1992,36145
34,1969-05-28,Once Upon a Time in the West,5000000,5321508,5378425,1969,378425,7.5685,56917
96,2008-12-31,Rejsen til Saturn,2700000,0,5377665,2008,2677665,99.17277777777778,5377665
100,1943-12-24,A Guy Named Joe,2627000,5363000,5363000,1943,2736000,104.14921964217739,0
9,2009-12-11,Rocket Singh: Salesman of the Year,1070000,164649,5348767,2009,4278767,399.8847663551402,5184118
89,2002-12-06,Equilibrium,20000000,1190018,5345869,2002,-14654131,-73.27065499999999,4155851
28,2010-10-29,Wild Target,8000000,109338,5314194,2010,-2685806,-33.572575,5204856
87,2006-05-05,The Proposition,20000000,1903434,5313608,2006,-14686392,-73.43195999999999,3410174
25,2011-07-08,Ironclad,25000000,0,5297411,2011,-19702589,-78.810356,5297411
21,2008-02-22,Charlie Bartlett,12000000,3950294,5295909,2008,-6704091,-55.867425000000004,1345615
57,2010-03-19,The Runaways,9500000,3573673,5278632,2010,-4221368,-44.43545263157895,1704959
32,1936-06-26,San Francisco,1300000,2868000,5273000,1936,3973000,305.61538461538464,2405000
26,1984-04-27,Love Letters,550000,5269990,5269990,1984,4719990,858.18,0
52,2006-04-28,The Lost City,9600000,2484186,5256839,2006,-4343161,-45.24126041666667,2772653
61,2000-04-05,Black and White,10000000,5241315,5241315,2000,-4758685,-47.586850000000005,0
83,1987-03-01,Hollywood Shuffle,100000,5228617,5228617,1987,5128617,5128.617,0
26,2019-05-10,The Professor and the Madman,25000000,0,5227233,2019,-19772767,-79.09106799999999,5227233
19,2000-07-19,The In Crowd,15000000,5217498,5217498,2000,-9782502,-65.21668000000001,0
13,2002-10-18,Formula 51,27000000,5204007,5204007,2002,-21795993,-80.7259,0
94,2007-05-04,"Paris, je t'aime",13000000,4857374,5175088,2007,-7824912,-60.19163076923076,317714
75,2000-12-22,The House of Mirth,10000000,3041803,5149131,2000,-4850869,-48.50869,2107328
63,1984-03-09,The Hotel New Hampshire,7500000,5142858,5142858,1984,-2357142,-31.42856,0
50,2018-06-01,Action Point,19000000,5059608,5103675,2018,-13896325,-73.13855263157895,44067
76,1994-09-23,Exotica,1500000,5046118,5046118,1994,3546118,236.40786666666668,0
79,2011-05-06,The Beaver,21000000,970816,5046038,2011,-15953962,-75.97124761904762,4075222
6,1997-10-24,Rien ne va plus,10000000,245359,5045359,1997,-4954641,-49.54641,4800000
60,1996-05-10,Welcome to the Dollhouse,800000,4198137,5034794,1996,4234794,529.34925,836657
74,2016-08-26,Hands of Stone,20000000,4712792,5031975,2016,-14968025,-74.840125,319183
9,1975-05-10,Monty Python and the Holy Grail,400000,3427696,5028948,1975,4628948,1157.2369999999999,1601252
33,1991-03-08,Nikita,7000000,5017971,5017971,1991,-1982029,-28.3147,0
9,2016-03-08,Savva. Serdtse voyna,30000000,0,5015080,2016,-24984920,-83.28306666666667,5015080
92,2001-08-24,Bubble Boy,13000000,5002310,5002310,2001,-7997690,-61.5206923076923,0
12,1953-06-13,"The Beast from 20,000 Fathoms",210000,5000000,5000000,1953,4790000,2280.952380952381,0
81,1970-05-13,The Ballad of Cable Hogue,3716946,3500000,5000000,1970,1283054,34.51903794136369,1500000
78,1961-12-19,Pocketful of Miracles,2900000,5000000,5000000,1961,2100000,72.41379310344827,0
46,1970-01-01,Darling Lili,22000000,5000000,5000000,1970,-17000000,-77.27272727272727,0
18,1986-06-06,Invaders from Mars,12000000,4884663,4984663,1986,-7015337,-58.46114166666667,100000
9,2011-09-30,Take Shelter,4750000,1728953,4972016,2011,222016,4.674021052631579,3243063
91,1999-01-22,Gloria,30000000,4167493,4967493,1999,-25032507,-83.44169000000001,800000
21,1999-09-24,Jakob the Liar,15000000,4956401,4956401,1999,-10043599,-66.95732666666667,0
26,2012-08-17,Robot & Frank,2500000,3317468,4934356,2012,2434356,97.37424,1616888
97,2008-08-22,Hamlet 2,9000000,4886216,4934104,2008,-4065896,-45.17662222222222,47888
17,2003-06-20,From Justin to Kelly,12000000,4922166,4922166,2003,-7077834,-58.981950000000005,0
91,2006-08-11,Half Nelson,700000,2697938,4911725,2006,4211725,601.675,2213787
19,1996-03-22,Girl 6,12000000,4880941,4880941,1996,-7119059,-59.325491666666665,0
20,2004-12-29,The Assassination of Richard Nixon,4600000,708776,4880143,2004,280143,6.090065217391304,4171367
4,2008-02-21,Genghis Khan: To the Ends of the Earth and Sea,30000000,3892,4874498,2008,-25125502,-83.75167333333333,4870606
24,1980-06-06,Galaxina,5500000,4865000,4865000,1980,-635000,-11.545454545454545,0
90,2005-06-24,Rize,700000,3278611,4857731,2005,4157731,593.9615714285713,1579120
39,2015-01-30,"Guten Tag, Ramon",4000000,154356,4854356,2015,854356,21.3589,4700000
38,2015-09-11,90 Minutes in Heaven,5000000,4816142,4816142,2015,-183858,-3.67716,0
42,2008-08-06,Bottle Shock,5000000,4078607,4815890,2008,-184110,-3.6822,737283
43,2017-02-24,The Girl with all the Gifts,5250000,0,4801837,2017,-448163,-8.536438095238095,4801837
98,2002-09-13,Igby Goes Down,9000000,4777465,4777465,2002,-4222535,-46.91705555555556,0
51,1964-01-01,The Fall of the Roman Empire,19000000,4750000,4750000,1964,-14250000,-75.0,0
15,1999-03-26,A Walk on the Moon,14000000,4741987,4741987,1999,-9258013,-66.1286642857143,0
38,2009-06-12,"Food, Inc.",1000000,4417674,4731944,2009,3731944,373.1944,314270
36,2013-02-26,Tao Jie,5400000,0,4728896,2013,-671104,-12.427851851851852,4728896
46,2005-06-17,My Summer of Love,1700000,1000915,4727375,2005,3027375,178.08088235294116,3726460
34,2001-12-14,The Other Side of Heaven,7000000,4720371,4720371,2001,-2279629,-32.56612857142857,0
4,2000-05-12,Held Up,8000000,4714090,4714090,2000,-3285910,-41.073875,0
59,2009-03-13,Miss March,6000000,4543320,4713059,2009,-1286941,-21.44901666666667,169739
65,2012-03-16,"Jeff, Who Lives at Home",10000000,4269426,4708127,2012,-5291873,-52.918730000000004,438701
50,1984-08-31,C.H.U.D.,1250000,4700000,4700000,1984,3450000,276.0,0
63,2001-10-26,On the Line,10000000,4365455,4690802,2001,-5309198,-53.09198000000001,325347
7,1998-07-10,Pi,68000,3221152,4678513,1998,4610513,6780.166176470589,1457361
98,2008-04-25,Rogue,23000000,10452,4673377,2008,-18326623,-79.6809695652174,4662925
56,2017-10-10,Demonic,3000000,0,4668109,2017,1668109,55.603633333333335,4668109
90,2012-07-27,Killer Joe,10000000,1291645,4659110,2012,-5340890,-53.4089,3367465
45,1992-02-21,Radio Flyer,35000000,4651977,4651977,1992,-30348023,-86.70863714285714,0
11,2006-11-17,Let's Go to Prison,4000000,4630045,4630045,2006,630045,15.751124999999998,0
45,2017-03-03,Table 19,5000000,3614896,4620399,2017,-379601,-7.59202,1005503
71,2002-06-28,Lovely and Amazing,250000,4210379,4613482,2002,4363482,1745.3928,403103
37,2002-10-04,Welcome to Collinwood,12000000,378650,4606284,2002,-7393716,-61.6143,4227634
39,2017-09-29,"Don Gato, el inicio de la pandilla",8000000,0,4604656,2017,-3395344,-42.4418,4604656
4,1987-05-08,River's Edge,1900000,4600000,4600000,1987,2700000,142.10526315789474,0
9,2011-06-03,Submarine,1900000,467602,4581937,2011,2681937,141.15457894736844,4114335
15,2010-04-30,Please Give,3000000,4033574,4570178,2010,1570178,52.33926666666666,536604
83,2009-07-07,Flying By,5000000,0,4568257,2009,-431743,-8.63486,4568257
68,2016-10-14,Max Steel,10000000,3818664,4563080,2016,-5436920,-54.36919999999999,744416
31,1999-09-24,Mumford,28700000,4559569,4559569,1999,-24140431,-84.113,0
48,2003-04-18,Lilja 4-ever,4500000,181655,4556982,2003,56982,1.2662666666666667,4375327
76,2008-10-03,Flash of Genius,20000000,4442377,4504111,2008,-15495889,-77.479445,61734
46,1993-04-16,Bound by Honor,35000000,4496583,4496583,1993,-30503417,-87.15262,0
29,2017-05-12,The Wall,3000000,1803064,4495262,2017,1495262,49.84206666666667,2692198
8,2013-07-19,Only God Forgives,4800000,775849,4494560,2013,-305440,-6.363333333333333,3718711
14,1999-11-24,Flawless,27000000,4485485,4485485,1999,-22514515,-83.3870925925926,0
55,2013-12-31,Geograf globus propil,4000000,0,4454853,2013,454853,11.371325,4454853
75,2008-10-24,Passchendaele,20000000,4452423,4453327,2008,-15546673,-77.73336499999999,904
77,2012-06-08,Safety Not Guaranteed,750000,4010957,4422318,2012,3672318,489.64239999999995,411361
53,1974-04-07,The Conversation,1600000,4420000,4420000,1974,2820000,176.25,0
9,2016-07-22,Donât Think Twice,3000000,4417983,4417983,2016,1417983,47.2661,0
40,2006-05-12,Keeping Up with the Steins,5000000,4339241,4414753,2006,-585247,-11.70494,75512
50,1982-09-17,Inchon,46000000,4408636,4408636,1982,-41591364,-90.41600869565217,0
66,1997-04-18,McHale's Navy,42000000,4408420,4408420,1997,-37591580,-89.5037619047619,0
60,1999-02-05,Simply Irresistible,6000000,4398989,4398989,1999,-1601011,-26.68351666666667,0
80,2008-10-24,"Synecdoche, New York",20000000,3083538,4383538,2008,-15616462,-78.08230999999999,1300000
35,1990-09-28,Dark Angel,7000000,4372561,4372561,1990,-2627439,-37.534842857142856,0
30,2010-05-21,Solitary Man,12500000,4360548,4360548,2010,-8139452,-65.115616,0
25,1929-02-01,The Broadway Melody,379000,2800000,4358000,1929,3979000,1049.8680738786281,1558000
15,1996-09-06,Bogus,32000000,4357406,4357406,1996,-27642594,-86.38310625,0
63,1998-03-27,Meet the Deedles,24000000,4356126,4356126,1998,-19643874,-81.849475,0
99,1994-04-29,PCU,9000000,4333569,4333569,1994,-4666431,-51.84923333333333,0
20,2018-11-30,Werk ohne Autor,1400000,1303747,4331152,2018,2931152,209.368,3027405
85,2002-04-05,Lucky Break,6000000,54606,4316497,2002,-1683503,-28.05838333333333,4261891
5,2015-01-30,Wild Card,30000000,3200,4315789,2015,-25684211,-85.61403666666666,4312589
8,1998-11-06,Velvet Goldmine,9000000,1053788,4313644,1998,-4686356,-52.07062222222222,3259856
12,1995-12-25,Four Rooms,4000000,4301000,4301000,1995,301000,7.5249999999999995,0
10,1967-05-10,Per qualche dollaro in piÃ¹,600000,4300000,4300000,1967,3700000,616.6666666666667,0
70,2008-10-31,Eden Lake,2000000,7321,4294373,2008,2294373,114.71865000000001,4287052
22,2010-08-06,Flipped,14000000,1755212,4289993,2010,-9710007,-69.35719285714286,2534781
19,2001-09-07,Soul Survivors,14000000,3100650,4288246,2001,-9711754,-69.36967142857144,1187596
46,2001-09-21,Glitter,8500000,4273372,4273372,2001,-4226628,-49.725035294117646,0
95,2006-03-31,Brick,450000,2075743,4243996,2006,3793996,843.1102222222222,2168253
64,2002-03-08,Men with Brooms,7500000,4239767,4239767,2002,-3260233,-43.469773333333336,0
2,2003-09-26,The Gospel of John,11000000,4068087,4234355,2003,-6765645,-61.505863636363635,166268
25,2012-10-17,Holy Motors,4000000,641054,4230426,2012,230426,5.76065,3589372
39,2019-06-21,Kursk,40000000,0,4212799,2019,-35787201,-89.4680025,4212799
8,2009-10-09,The Damned United,6400000,449865,4199874,2009,-2200126,-34.376968749999996,3750009
65,1995-12-29,Richard III,9200000,2684904,4199334,1995,-5000666,-54.35506521739131,1514430
65,2008-02-22,Witless Protection,7500000,4151836,4151836,2008,-3348164,-44.64218666666667,0
12,2000-09-01,Whipped,3000000,4142507,4142507,2000,1142507,38.08356666666667,0
77,2013-07-26,The To Do List,1500000,3491669,4128828,2013,2628828,175.2552,637159
38,2008-09-26,Choke,3400000,2926565,4124277,2008,724277,21.302264705882354,1197712
13,1997-02-28,Kama Sutra,3000000,4109095,4109095,1997,1109095,36.969833333333334,0
75,1946-01-18,The Harvey Girls,2931000,4100000,4100000,1946,1169000,39.88399863527806,0
34,1995-12-29,Restoration,18000000,4100000,4100000,1995,-13900000,-77.22222222222223,0
66,2007-12-31,Flood,24000000,0,4084232,2007,-19915768,-82.98236666666666,4084232
50,2010-10-08,Stone,22000000,1810078,4065020,2010,-17934980,-81.52263636363635,2254942
3,1995-03-01,Tank Girl,25000000,4064333,4064333,1995,-20935667,-83.742668,0
4,2005-04-22,King's Ransom,25000000,4008527,4049527,2005,-20950473,-83.801892,41000
37,2012-10-05,The Paperboy,12500000,677200,4027663,2012,-8472337,-67.77869600000001,3350463
24,1999-04-30,Idle Hands,15000000,4023741,4023741,1999,-10976259,-73.17506,0
21,2011-05-06,There Be Dragons,36000000,1069334,4020990,2011,-31979010,-88.83058333333334,2951656
54,2017-10-06,Visages villages,1000000,952432,4015686,2017,3015686,301.5686,3063254
18,1997-04-18,8 Heads in a Duffel Bag,3000000,3602884,4002884,1997,1002884,33.42946666666667,400000
16,1971-06-30,Willy Wonka & the Chocolate Factory,3000000,4000000,4000000,1971,1000000,33.33333333333333,0
50,1938-09-01,You Can't Take It With You,1644000,4000000,4000000,1938,2356000,143.30900243309003,0
18,1938-05-24,Alexander's Ragtime Band,2000000,4000000,4000000,1938,2000000,100.0,0
29,1987-01-01,American Ninja 2: The Confrontation,350000,4000000,4000000,1987,3650000,1042.857142857143,0
72,2017-04-28,Sleight,250000,3930990,3934450,2017,3684450,1473.78,3460
36,2010-04-16,The Perfect Game,12500000,1089445,3931367,2010,-8568633,-68.549064,2841922
57,2015-12-31,Chiamatemi Francesco - Il papa della gente,15000000,0,3925769,2015,-11074231,-73.82820666666666,3925769
2,2007-06-01,Gracie,9000000,2956339,3922043,2007,-5077957,-56.42174444444444,965704
12,2015-06-26,Escobar: Paradise Lost,17000000,195792,3917679,2015,-13082321,-76.9548294117647,3721887
17,1993-09-24,Warlock: The Armageddon,3000000,3902679,3902679,1993,902679,30.0893,0
98,2003-03-21,L\'auberge espagnole,5900000,3895664,3895664,2003,-2004336,-33.97179661016949,0
43,1994-10-19,Clerks,27000,3073428,3894240,1994,3867240,14323.111111111111,820812
11,2018-05-18,First Reformed,3500000,3448256,3874772,2018,374772,10.707771428571428,426516
19,2016-11-23,Rules Donât Apply,26700000,3652206,3871448,2016,-22828552,-85.50019475655431,219242
19,2007-06-22,You Kill Me,4000000,2426851,3858964,2007,-141036,-3.5259,1432113
30,2008-06-20,Brick Lane,2500000,1094998,3838486,2008,1338486,53.539440000000006,2743488
35,2010-01-22,To Save a Life,500000,3777210,3824868,2010,3324868,664.9736,47658
14,2003-04-25,The Real Cancun,4000000,3816594,3816594,2003,-183406,-4.5851500000000005,0
73,2003-04-11,Better Luck Tomorrow,250000,3802390,3809226,2003,3559226,1423.6904,6836
46,2016-04-15,Green Room,5000000,3220371,3807503,2016,-1192497,-23.84994,587132
83,2017-04-21,Free Fire,10000000,1799322,3793739,2017,-6206261,-62.06260999999999,1994417
54,2012-08-03,Celeste and Jesse Forever,840000,3103407,3787689,2012,2947689,350.91535714285715,684282
12,2016-01-29,Jane Got a Gun,25000000,1513793,3771345,2016,-21228655,-84.91462,2257552
65,2001-07-20,Hedwig and the Angry Inch,6000000,3067312,3740030,2001,-2259970,-37.66616666666667,672718
74,2011-10-28,Like Crazy,250000,3395391,3728400,2011,3478400,1391.3600000000001,333009
97,2015-11-13,By the Sea,20000000,538460,3727746,2015,-16272254,-81.36126999999999,3189286
99,2011-09-23,Machine Gun Preacher,30000000,538690,3721988,2011,-26278012,-87.59337333333333,3183298
9,2006-01-06,BloodRayne,25000000,2405420,3711633,2006,-21288367,-85.153468,1306213
44,1982-08-27,Jekyll and Hyde... Together Again,5000000,3707583,3707583,1982,-1292417,-25.848339999999997,0
20,2002-05-24,Thirteen Conversations About One Thing,3000000,3287435,3705923,2002,705923,23.530766666666665,418488
5,2018-12-25,Destroyer,9000000,1533324,3681096,2018,-5318904,-59.098933333333335,2147772
19,1978-09-13,Days of Heaven,3000000,3446749,3660880,1978,660880,22.029333333333334,214131
6,2018-04-13,Sgt. Stubby: An American Hero,25000000,3054285,3645957,2018,-21354043,-85.416172,591672
81,2013-05-03,The Iceman,10000000,1930282,3623609,2013,-6376391,-63.76391,1693327
75,2009-12-29,Lesbian Vampire Killers,2000000,0,3620902,2009,1620902,81.0451,3620902
11,2010-06-18,The Killer Inside Me,13000000,217277,3617277,2010,-9382723,-72.1747923076923,3400000
16,1997-03-26,Cats Don't Dance,32000000,3588602,3588602,1997,-28411398,-88.78561875,0
93,2018-10-26,Indivisible,2700000,3511417,3588305,2018,888305,32.90018518518519,76888
34,2011-10-14,Fireflies in the Garden,8000000,36884,3587191,2011,-4412809,-55.160112500000004,3550307
17,2010-03-05,The Secret of Kells,8000000,690290,3582797,2010,-4417203,-55.215037499999994,2892507
45,2001-11-21,Sidewalks of New York,1000000,2402459,3575308,2001,2575308,257.5308,1172849
36,1986-06-27,American Anthem,7000000,3571624,3571624,1986,-3428376,-48.9768,0
43,2003-10-17,Pieces of April,300000,2528664,3571253,2003,3271253,1090.4176666666667,1042589
59,2014-10-31,All You Need Is Love,300000,0,3565259,2014,3265259,1088.4196666666667,3565259
68,2016-06-24,The Neon Demon,7500000,1333124,3559803,2016,-3940197,-52.53596,2226679
43,2005-08-03,Junebug,1000000,2678010,3553253,2005,2553253,255.32530000000003,875243
88,2010-04-16,The Joneses,10000000,1475746,3541565,2010,-6458435,-64.58435,2065819
17,1967-01-18,Per un pugno di dollari,200000,3500000,3516248,1967,3316248,1658.124,16248
30,2016-09-09,The Disappointments Room,15000000,2423467,3503761,2016,-11496239,-76.64159333333333,1080294
59,1944-06-27,Bathing Beauty,2361000,3500000,3500000,1944,1139000,48.24227022448115,0
35,1962-03-09,State Fair,4500000,3500000,3500000,1962,-1000000,-22.22222222222222,0
63,2014-03-14,Veronica Mars,6000000,3322127,3485383,2014,-2514617,-41.91028333333333,163256
34,1980-11-19,Heaven's Gate,44000000,3484331,3484523,1980,-40515477,-92.08062954545456,192
17,2004-07-16,Camping Sauvage,4600000,3479302,3479302,2004,-1120698,-24.363,0
15,1988-12-01,Talk Radio,4000000,3468572,3468572,1988,-531428,-13.2857,0
40,1998-08-21,Next Stop Wonderland,1000000,3395581,3465703,1998,2465703,246.5703,70122
66,2003-10-31,Shattered Glass,6000000,2207975,3456602,2003,-2543398,-42.389966666666666,1248627
20,2014-06-17,Beneath Hill 60,9000000,0,3440939,2014,-5559061,-61.76734444444445,3440939
24,2002-08-02,Full Frontal,2000000,2512846,3438804,2002,1438804,71.9402,925958
100,2007-03-09,The Ultimate Gift,9000000,3438735,3438735,2007,-5561265,-61.79183333333334,0
58,2008-12-31,Bathory,15000000,0,3436763,2008,-11563237,-77.08824666666668,3436763
31,2003-12-25,The Company,15000000,2281585,3396508,2003,-11603492,-77.35661333333333,1114923
28,2015-10-23,Rock the Kasbah,15000000,3020665,3386153,2015,-11613847,-77.42564666666667,365488
66,2004-11-24,The Work and the Glory,7500000,3347647,3347647,2004,-4152353,-55.36470666666666,0
71,2012-10-12,Atlas Shrugged: Part II,10000000,3336053,3336053,2012,-6663947,-66.63947,0
67,2008-07-03,The Wackness,6000000,2077046,3330012,2008,-2669988,-44.4998,1252966
41,2014-06-06,Obvious Child,1000000,3122616,3324070,2014,2324070,232.40699999999998,201454
12,2001-06-29,Pootie Tang,3500000,3293258,3293258,2001,-206742,-5.906914285714286,0
5,2004-07-09,Riding Giants,2600000,2276368,3292333,2004,692333,26.628192307692306,1015965
10,2002-06-21,Sunshine State,5600000,3064356,3281898,2002,-2318102,-41.39467857142857,217542
72,1994-02-04,Romeo Is Bleeding,10000000,3275585,3275585,1994,-6724415,-67.24415,0
64,1993-08-27,Only the Strong,6000000,3273588,3273588,1993,-2726412,-45.4402,0
29,2008-04-18,Pathology,8000000,109045,3270974,2008,-4729026,-59.112825,3161929
58,2002-07-19,Tadpole,150000,2891288,3270128,2002,3120128,2080.0853333333334,378840
96,2007-08-24,Resurrecting the Champ,13000000,3172382,3260555,2007,-9739445,-74.91880769230768,88173
77,2006-06-02,Peaceful Warrior,10000000,2893666,3260179,2006,-6739821,-67.39821,366513
70,2018-04-13,Borg vs McEnroe,7500000,231346,3257922,2018,-4242078,-56.56104,3026576
95,2005-08-17,Supercross,30000000,3102550,3252550,2005,-26747450,-89.15816666666667,150000
73,2015-08-28,Que Horas Ela Volta?,1200000,376976,3249041,2015,2049041,170.75341666666665,2872065
25,2010-04-09,Letters to God,3000000,2848587,3237452,2010,237452,7.915066666666666,388865
9,2007-09-07,Romance and Cigarettes,11000000,551002,3231251,2007,-7768749,-70.62499090909091,2680249
6,1935-09-06,Top Hat,609000,1782000,3202000,1935,2593000,425.7799671592775,1420000
4,1987-01-01,Maurice,2600000,3147950,3198308,1987,598308,23.011846153846154,50358
47,2018-03-09,Thoroughbreds,5000000,3072605,3187302,2018,-1812698,-36.25396,114697
74,2014-11-14,Rosewater,10000000,3128941,3185717,2014,-6814283,-68.14283,56776
47,2014-06-13,The Rover,8500000,1109199,3180252,2014,-5319748,-62.585270588235296,2071053
36,2006-06-16,Wordplay,500000,3121270,3177636,2006,2677636,535.5272,56366
1,2000-09-29,Beautiful,9000000,3134509,3134509,2000,-5865491,-65.17212222222221,0
49,2006-01-27,Imagine Me & You,7900000,672243,3129471,2006,-4770529,-60.38644303797468,2457228
79,2006-03-24,Boynton Beach Club,2900000,3127472,3127472,2006,227472,7.8438620689655165,0
42,2019-06-14,Men in Black: International,110000000,3100000,3100000,2019,-106900000,-97.18181818181819,0
19,2005-03-04,Dear Frankie,4600000,1340891,3099369,2005,-1500631,-32.62241304347826,1758478
73,2012-06-15,Your Sister's Sister,120000,1597486,3090593,2012,2970593,2475.494166666667,1493107
22,1999-02-19,Jawbreaker,3000000,3076820,3076820,1999,76820,2.5606666666666666,0
10,2006-01-27,Tristram Shandy: A Cock and Bull Story,4750000,1253413,3061763,2006,-1688237,-35.54183157894737,1808350
98,2001-03-02,The Widow of St. Pierre,13000000,3058380,3058380,2001,-9941620,-76.474,0
24,2001-06-15,Songcatcher,1800000,3050934,3050934,2001,1250934,69.49633333333334,0
99,2013-05-31,The East,6500000,2274649,3027956,2013,-3472044,-53.416061538461534,753307
68,2006-12-31,Feng kuang de shi tou,500000,0,3000000,2006,2500000,500.0,3000000
84,1920-09-17,Over the Hill to the Poorhouse,100000,3000000,3000000,1920,2900000,2900.0,0
76,1987-05-01,Malone,10000000,3000000,3000000,1987,-7000000,-70.0,0
30,2008-03-07,Married Life,12000000,1506998,2975188,2008,-9024812,-75.20676666666667,1468190
23,1996-08-09,Basquiat,3000000,2962051,2962051,1996,-37949,-1.2649666666666666,0
82,1948-05-20,The Pirate,3700000,2956000,2956000,1948,-744000,-20.10810810810811,0
19,2000-01-28,Isn't She Great,36000000,2954405,2954405,2000,-33045595,-91.79331944444445,0
