id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,profit,roi,foreign_gross,title_std,genres,averagerating,numvotes,popularity,foreign_share
53,2011-11-04,A Very Harold & Kumar 3D Christmas,20000000,35061031,36265745,2011,16265745,81.328725,1204714,a very harold & kumar 3d christmas,Comedy,6.3,62151,,3.3219061127794283
80,2015-10-16,Room,13000000,14677674,36262783,2015,23262783,178.94448461538462,21585109,room,Drama,8.2,316791,20.0,59.52413801224247
80,2015-10-16,Room,13000000,14677674,36262783,2015,23262783,178.94448461538462,21585109,room,Thriller,8.2,316791,20.0,59.52413801224247
59,2012-01-27,One for the Money,42000000,26414527,36197221,2012,-5802779,-13.816140476190474,9782694,one for the money,Action,5.3,38473,8.62,27.026091312368976
59,2012-01-27,One for the Money,42000000,26414527,36197221,2012,-5802779,-13.816140476190474,9782694,one for the money,Comedy,5.3,38473,8.62,27.026091312368976
59,2012-01-27,One for the Money,42000000,26414527,36197221,2012,-5802779,-13.816140476190474,9782694,one for the money,Crime,5.3,38473,8.62,27.026091312368976
14,2014-01-17,Devil's Due,7000000,15821461,36146087,2014,29146087,416.3726714285714,20324626,devil's due,Horror,4.1,15502,5.893,56.229118244528095
14,2014-01-17,Devil's Due,7000000,15821461,36146087,2014,29146087,416.3726714285714,20324626,devil's due,Mystery,4.1,15502,5.893,56.229118244528095
14,2014-01-17,Devil's Due,7000000,15821461,36146087,2014,29146087,416.3726714285714,20324626,devil's due,Thriller,4.1,15502,5.893,56.229118244528095
76,2014-07-25,A Most Wanted Man,15000000,17237855,36068890,2014,21068890,140.45926666666665,18831035,a most wanted man,Crime,6.8,67914,10.267,52.208523744423516
76,2014-07-25,A Most Wanted Man,15000000,17237855,36068890,2014,21068890,140.45926666666665,18831035,a most wanted man,Drama,6.8,67914,10.267,52.208523744423516
76,2014-07-25,A Most Wanted Man,15000000,17237855,36068890,2014,21068890,140.45926666666665,18831035,a most wanted man,Thriller,6.8,67914,10.267,52.208523744423516
72,2019-05-03,The Intruder,8000000,35095904,36005871,2019,28005871,350.0733875,909967,the intruder,Horror,4.3,136,,2.5272739548503074
50,1979-12-21,The Black Hole,20000000,35841901,35841901,1979,15841901,79.20950500000002,0,the black hole,Sci-fi,2.8,346,2.075,0.0
50,1979-12-21,The Black Hole,20000000,35841901,35841901,1979,15841901,79.20950500000002,0,the black hole,Thriller,2.8,346,2.075,0.0
9,2012-09-14,Arbitrage,12000000,7919574,35830713,2012,23830713,198.589275,27911139,arbitrage,Drama,6.6,46774,12.14,77.89724697914887
9,2012-09-14,Arbitrage,12000000,7919574,35830713,2012,23830713,198.589275,27911139,arbitrage,Thriller,6.6,46774,12.14,77.89724697914887
53,2010-11-24,Faster,24000000,23240020,35792945,2010,11792945,49.13727083333333,12552925,faster,Action,6.5,93618,14.172,35.070947640659355
53,2010-11-24,Faster,24000000,23240020,35792945,2010,11792945,49.13727083333333,12552925,faster,Crime,6.5,93618,14.172,35.070947640659355
53,2010-11-24,Faster,24000000,23240020,35792945,2010,11792945,49.13727083333333,12552925,faster,Drama,6.5,93618,14.172,35.070947640659355
24,1997-05-09,Father's Day,85000000,28681080,35681080,1997,-49318920,-58.022258823529405,7000000,father's day,Action,6.0,2482,3.1860000000000004,19.618240255059543
24,1997-05-09,Father's Day,85000000,28681080,35681080,1997,-49318920,-58.022258823529405,7000000,father's day,Comedy,6.0,2482,3.1860000000000004,19.618240255059543
24,1997-05-09,Father's Day,85000000,28681080,35681080,1997,-49318920,-58.022258823529405,7000000,father's day,Horror,6.0,2482,3.1860000000000004,19.618240255059543
27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,2017,13609577,61.86171363636363,14870853,diary of a wimpy kid: the long haul,Comedy,4.4,5635,10.839,41.76082462310631
27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,2017,13609577,61.86171363636363,14870853,diary of a wimpy kid: the long haul,Family,4.4,5635,10.839,41.76082462310631
60,2015-10-09,Steve Jobs,30000000,17766658,35579007,2015,5579007,18.59669,17812349,steve jobs,Biography,7.2,138668,8.895,50.064210617232796
60,2015-10-09,Steve Jobs,30000000,17766658,35579007,2015,5579007,18.59669,17812349,steve jobs,Drama,7.2,138668,8.895,50.064210617232796
100,2012-10-19,Alex Cross,35000000,25888412,35426759,2012,426759,1.2193114285714286,9538347,alex cross,Action,5.1,30951,9.962,26.924130993749667
100,2012-10-19,Alex Cross,35000000,25888412,35426759,2012,426759,1.2193114285714286,9538347,alex cross,Crime,5.1,30951,9.962,26.924130993749667
100,2012-10-19,Alex Cross,35000000,25888412,35426759,2012,426759,1.2193114285714286,9538347,alex cross,Mystery,5.1,30951,9.962,26.924130993749667
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,2016,22402802,172.32924615384616,16698206,eye in the sky,Drama,7.3,72301,10.219,47.16634011059351
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,2016,22402802,172.32924615384616,16698206,eye in the sky,Thriller,7.3,72301,10.219,47.16634011059351
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,2016,22402802,172.32924615384616,16698206,eye in the sky,War,7.3,72301,10.219,47.16634011059351
79,2016-09-16,Snowden,50000000,21587519,35380918,2016,-14619082,-29.238164,13793399,snowden,Biography,7.3,119149,13.703,38.98541863724395
79,2016-09-16,Snowden,50000000,21587519,35380918,2016,-14619082,-29.238164,13793399,snowden,Drama,7.3,119149,13.703,38.98541863724395
79,2016-09-16,Snowden,50000000,21587519,35380918,2016,-14619082,-29.238164,13793399,snowden,Thriller,7.3,119149,13.703,38.98541863724395
87,2011-09-30,Courageous,2000000,34522221,35185884,2011,33185884,1659.2942,663663,courageous,Drama,7.0,17586,7.4060000000000015,1.886162644087612
69,1985-10-04,Commando,10000000,35073978,35073978,1985,25073978,250.73978,0,commando,Action,6.1,3839,,0.0
69,1985-10-04,Commando,10000000,35073978,35073978,1985,25073978,250.73978,0,commando,Thriller,6.1,3839,,0.0
78,2018-10-05,The Hate U Give,23000000,29719483,35067665,2018,12067665,52.46810869565217,5348182,the hate u give,Crime,7.3,17583,19.135,15.251035391150221
78,2018-10-05,The Hate U Give,23000000,29719483,35067665,2018,12067665,52.46810869565217,5348182,the hate u give,Drama,7.3,17583,19.135,15.251035391150221
69,2017-08-04,Kidnap,21000000,30718107,34836080,2017,13836080,65.88609523809525,4117973,kidnap,Crime,5.9,28898,10.959,11.820999951774137
69,2017-08-04,Kidnap,21000000,30718107,34836080,2017,13836080,65.88609523809525,4117973,kidnap,Drama,5.9,28898,10.959,11.820999951774137
69,2017-08-04,Kidnap,21000000,30718107,34836080,2017,13836080,65.88609523809525,4117973,kidnap,Thriller,5.9,28898,10.959,11.820999951774137
61,2014-08-27,The November Man,15000000,25018119,34820335,2014,19820335,132.13556666666665,9802216,the november man,Action,6.3,59293,17.747,28.15083772169337
61,2014-08-27,The November Man,15000000,25018119,34820335,2014,19820335,132.13556666666665,9802216,the november man,Crime,6.3,59293,17.747,28.15083772169337
61,2014-08-27,The November Man,15000000,25018119,34820335,2014,19820335,132.13556666666665,9802216,the november man,Thriller,6.3,59293,17.747,28.15083772169337
87,1991-01-18,White Fang,14000000,34729091,34729091,1991,20729091,148.06493571428572,0,white fang,Adventure,7.0,2048,15.879,0.0
87,1991-01-18,White Fang,14000000,34729091,34729091,1991,20729091,148.06493571428572,0,white fang,Animation,7.0,2048,15.879,0.0
82,2014-02-14,Endless Love,20000000,23438250,34718173,2014,14718173,73.59086500000002,11279923,endless love,Drama,6.3,37869,8.776,32.489967141992175
82,2014-02-14,Endless Love,20000000,23438250,34718173,2014,14718173,73.59086500000002,11279923,endless love,Romance,6.3,37869,8.776,32.489967141992175
88,1988-12-21,Dangerous Liaisons,14000000,34700000,34700000,1988,20700000,147.85714285714286,0,dangerous liaisons,Drama,5.9,1694,3.035,0.0
88,1988-12-21,Dangerous Liaisons,14000000,34700000,34700000,1988,20700000,147.85714285714286,0,dangerous liaisons,Mystery,5.9,1694,3.035,0.0
88,1988-12-21,Dangerous Liaisons,14000000,34700000,34700000,1988,20700000,147.85714285714286,0,dangerous liaisons,Romance,5.9,1694,3.035,0.0
38,1966-10-10,Hawaii,15000000,34562222,34562222,1966,19562222,130.41481333333334,0,hawaii,Drama,7.3,3753,,0.0
38,1966-10-10,Hawaii,15000000,34562222,34562222,1966,19562222,130.41481333333334,0,hawaii,Romance,7.3,3753,,0.0
11,2013-01-18,Broken City,35000000,19701164,34480045,2013,-519955,-1.4855857142857145,14778881,broken city,Crime,6.2,71704,13.646,42.86212793515786
11,2013-01-18,Broken City,35000000,19701164,34480045,2013,-519955,-1.4855857142857145,14778881,broken city,Drama,6.2,71704,13.646,42.86212793515786
11,2013-01-18,Broken City,35000000,19701164,34480045,2013,-519955,-1.4855857142857145,14778881,broken city,Thriller,6.2,71704,13.646,42.86212793515786
8,2012-12-31,Zambezia,20000000,0,34454336,2012,14454336,72.27168,34454336,zambezia,Adventure,5.8,6010,7.931,100.0
8,2012-12-31,Zambezia,20000000,0,34454336,2012,14454336,72.27168,34454336,zambezia,Animation,5.8,6010,7.931,100.0
8,2012-12-31,Zambezia,20000000,0,34454336,2012,14454336,72.27168,34454336,zambezia,Comedy,5.8,6010,7.931,100.0
66,2009-11-06,The Box,25000000,15051977,34356760,2009,9356760,37.427040000000005,19304783,the box,Drama,6.3,51,0.84,56.18918372978127
27,2010-09-22,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816,2010,19247816,128.31877333333333,31000000,you will meet a tall dark stranger,Comedy,6.3,41608,6.209,90.51672083265106
27,2010-09-22,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816,2010,19247816,128.31877333333333,31000000,you will meet a tall dark stranger,Drama,6.3,41608,6.209,90.51672083265106
27,2010-09-22,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816,2010,19247816,128.31877333333333,31000000,you will meet a tall dark stranger,Romance,6.3,41608,6.209,90.51672083265106
54,2015-06-30,Viy,26000000,0,34246770,2015,8246770,31.71834615384616,34246770,viy,Adventure,5.3,4365,,100.0
54,2015-06-30,Viy,26000000,0,34246770,2015,8246770,31.71834615384616,34246770,viy,Fantasy,5.3,4365,,100.0
54,2015-06-30,Viy,26000000,0,34246770,2015,8246770,31.71834615384616,34246770,viy,Mystery,5.3,4365,,100.0
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,2011,24240572,242.40572000000003,19643167,my week with marilyn,Biography,7.0,79337,12.081,57.36810413097071
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,2011,24240572,242.40572000000003,19643167,my week with marilyn,Drama,7.0,79337,12.081,57.36810413097071
16,2015-10-23,Suffragette,14000000,4702420,34044909,2015,20044909,143.1779214285714,29342489,suffragette,Biography,6.9,34306,7.763,86.18759709417934
16,2015-10-23,Suffragette,14000000,4702420,34044909,2015,20044909,143.1779214285714,29342489,suffragette,Drama,6.9,34306,7.763,86.18759709417934
16,2015-10-23,Suffragette,14000000,4702420,34044909,2015,20044909,143.1779214285714,29342489,suffragette,History,6.9,34306,7.763,86.18759709417934
22,2012-04-13,Lockout,20000000,14326865,33943049,2012,13943049,69.71524500000001,19616184,lockout,Action,6.1,89554,11.273,57.79146122082315
22,2012-04-13,Lockout,20000000,14326865,33943049,2012,13943049,69.71524500000001,19616184,lockout,Sci-fi,6.1,89554,11.273,57.79146122082315
22,2012-04-13,Lockout,20000000,14326865,33943049,2012,13943049,69.71524500000001,19616184,lockout,Thriller,6.1,89554,11.273,57.79146122082315
48,2015-07-10,Self/Less,26000000,12279691,33667319,2015,7667319,29.489688461538464,21387628,self/less,Action,6.5,80743,19.131,63.52637701861559
48,2015-07-10,Self/Less,26000000,12279691,33667319,2015,7667319,29.489688461538464,21387628,self/less,Mystery,6.5,80743,19.131,63.52637701861559
48,2015-07-10,Self/Less,26000000,12279691,33667319,2015,7667319,29.489688461538464,21387628,self/less,Sci-fi,6.5,80743,19.131,63.52637701861559
53,1968-06-12,Rosemary's Baby,3200000,33395426,33395426,1968,30195426,943.6070625,0,rosemary's baby,Comedy,7.7,14,,0.0
35,2014-08-01,Get on Up,30000000,30569935,33339868,2014,3339868,11.132893333333335,2769933,get on up,Biography,6.9,19024,6.2879999999999985,8.308170266300994
35,2014-08-01,Get on Up,30000000,30569935,33339868,2014,3339868,11.132893333333335,2769933,get on up,Drama,6.9,19024,6.2879999999999985,8.308170266300994
35,2014-08-01,Get on Up,30000000,30569935,33339868,2014,3339868,11.132893333333335,2769933,get on up,Music,6.9,19024,6.2879999999999985,8.308170266300994
77,2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303,2012,20069303,154.37925384615386,15326355,the perks of being a wallflower,Drama,8.0,422671,15.148,46.34616883216438
36,2012-10-12,Seven Psychopaths,13500000,15024049,33035736,2012,19535736,144.70915555555555,18011687,seven psychopaths,Comedy,7.2,223493,10.967,54.52182751430148
36,2012-10-12,Seven Psychopaths,13500000,15024049,33035736,2012,19535736,144.70915555555555,18011687,seven psychopaths,Crime,7.2,223493,10.967,54.52182751430148
94,2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,2013,21943247,199.48406363636363,19695038,inside llewyn davis,Drama,7.5,123759,10.549,59.78475042244622
94,2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,2013,21943247,199.48406363636363,19695038,inside llewyn davis,Music,7.5,123759,10.549,59.78475042244622
84,2015-01-30,Project Almanac,12000000,22348241,32909437,2015,20909437,174.24530833333333,10561196,project almanac,Drama,6.4,71500,9.55,32.091694549499586
84,2015-01-30,Project Almanac,12000000,22348241,32909437,2015,20909437,174.24530833333333,10561196,project almanac,Mystery,6.4,71500,9.55,32.091694549499586
84,2015-01-30,Project Almanac,12000000,22348241,32909437,2015,20909437,174.24530833333333,10561196,project almanac,Sci-fi,6.4,71500,9.55,32.091694549499586
78,2010-09-24,You Again,20000000,25702053,32838945,2010,12838945,64.19472499999999,7136892,you again,Comedy,5.8,46690,10.208,21.73301243386473
78,2010-09-24,You Again,20000000,25702053,32838945,2010,12838945,64.19472499999999,7136892,you again,Family,5.8,46690,10.208,21.73301243386473
78,2010-09-24,You Again,20000000,25702053,32838945,2010,12838945,64.19472499999999,7136892,you again,Romance,5.8,46690,10.208,21.73301243386473
79,2012-07-05,Katy Perry: Part of Me,12000000,25326071,32700439,2012,20700439,172.50365833333333,7374368,katy perry: part of me,Documentary,5.9,13034,7.1389999999999985,22.551281345183163
79,2012-07-05,Katy Perry: Part of Me,12000000,25326071,32700439,2012,20700439,172.50365833333333,7374368,katy perry: part of me,Music,5.9,13034,7.1389999999999985,22.551281345183163
72,1978-01-01,Coming Home,3000000,32653000,32653000,1978,29653000,988.4333333333334,0,coming home,Documentary,6.9,15,5.348,0.0
72,1978-01-01,Coming Home,3000000,32653000,32653000,1978,29653000,988.4333333333334,0,coming home,Drama,6.9,15,5.348,0.0
40,2010-01-08,Leap Year,19000000,25918920,32618920,2010,13618920,71.67852631578947,6700000,leap year,Comedy,6.5,86125,11.821,20.540226347162935
40,2010-01-08,Leap Year,19000000,25918920,32618920,2010,13618920,71.67852631578947,6700000,leap year,Romance,6.5,86125,11.821,20.540226347162935
40,2010-01-08,Leap Year,19000000,25918920,32618920,2010,13618920,71.67852631578947,6700000,leap year,Comedy,6.5,86125,2.563,20.540226347162935
40,2010-01-08,Leap Year,19000000,25918920,32618920,2010,13618920,71.67852631578947,6700000,leap year,Romance,6.5,86125,2.563,20.540226347162935
94,2015-11-20,Secret in Their Eyes,20000000,20180155,32608019,2015,12608019,63.040095,12427864,secret in their eyes,Crime,6.3,37455,6.892,38.11290713489832
94,2015-11-20,Secret in Their Eyes,20000000,20180155,32608019,2015,12608019,63.040095,12427864,secret in their eyes,Drama,6.3,37455,6.892,38.11290713489832
94,2015-11-20,Secret in Their Eyes,20000000,20180155,32608019,2015,12608019,63.040095,12427864,secret in their eyes,Mystery,6.3,37455,6.892,38.11290713489832
3,2016-11-18,Nocturnal Animals,22500000,10663357,32398681,2016,9898681,43.99413777777778,21735324,nocturnal animals,Drama,7.5,205240,16.19,67.0870644394443
3,2016-11-18,Nocturnal Animals,22500000,10663357,32398681,2016,9898681,43.99413777777778,21735324,nocturnal animals,Thriller,7.5,205240,16.19,67.0870644394443
14,2013-07-03,Kevin Hart: Let Me Explain,2500000,32244051,32327255,2013,29827255,1193.0902,83204,kevin hart: let me explain,Comedy,6.8,7880,8.476,0.25738034361408046
14,2013-07-03,Kevin Hart: Let Me Explain,2500000,32244051,32327255,2013,29827255,1193.0902,83204,kevin hart: let me explain,Documentary,6.8,7880,8.476,0.25738034361408046
60,1995-10-27,Copycat,20000000,32051917,32051917,1995,12051917,60.259584999999994,0,copycat,Comedy,5.1,157,0.6,0.0
60,1995-10-27,Copycat,20000000,32051917,32051917,1995,12051917,60.259584999999994,0,copycat,Comedy,5.1,157,0.6970000000000001,0.0
30,1974-11-15,Benji,500000,31559560,31559560,1974,31059560,6211.911999999999,0,benji,Crime,6.4,2779,0.716,0.0
30,1974-11-15,Benji,500000,31559560,31559560,1974,31059560,6211.911999999999,0,benji,Drama,6.4,2779,0.716,0.0
30,1974-11-15,Benji,500000,31559560,31559560,1974,31059560,6211.911999999999,0,benji,Family,6.4,2779,0.716,0.0
30,1974-11-15,Benji,500000,31559560,31559560,1974,31059560,6211.911999999999,0,benji,Crime,6.4,2779,10.503,0.0
30,1974-11-15,Benji,500000,31559560,31559560,1974,31059560,6211.911999999999,0,benji,Drama,6.4,2779,10.503,0.0
30,1974-11-15,Benji,500000,31559560,31559560,1974,31059560,6211.911999999999,0,benji,Family,6.4,2779,10.503,0.0
98,2013-04-26,Mud,10000000,21590086,31556959,2013,21556959,215.56958999999998,9966873,mud,Drama,7.4,156786,12.507,31.583756216814173
10,2012-08-24,Premium Rush,35000000,20275446,31393201,2012,-3606799,-10.30514,11117755,premium rush,Action,6.5,105279,12.484000000000002,35.41453131842147
10,2012-08-24,Premium Rush,35000000,20275446,31393201,2012,-3606799,-10.30514,11117755,premium rush,Crime,6.5,105279,12.484000000000002,35.41453131842147
10,2012-08-24,Premium Rush,35000000,20275446,31393201,2012,-3606799,-10.30514,11117755,premium rush,Thriller,6.5,105279,12.484000000000002,35.41453131842147
86,2017-06-30,The House,40000000,25584504,31192425,2017,-8807575,-22.0189375,5607921,the house,Drama,4.6,50,9.62,17.97847073448121
86,2017-06-30,The House,40000000,25584504,31192425,2017,-8807575,-22.0189375,5607921,the house,Mystery,4.6,50,9.62,17.97847073448121
86,2017-06-30,The House,40000000,25584504,31192425,2017,-8807575,-22.0189375,5607921,the house,Thriller,4.6,50,9.62,17.97847073448121
77,2017-01-13,The Bye Bye Man,7400000,22395806,31187727,2017,23787727,321.4557702702703,8791921,the bye bye man,Drama,4.3,17743,9.847,28.19032307163648
77,2017-01-13,The Bye Bye Man,7400000,22395806,31187727,2017,23787727,321.4557702702703,8791921,the bye bye man,Fantasy,4.3,17743,9.847,28.19032307163648
77,2017-01-13,The Bye Bye Man,7400000,22395806,31187727,2017,23787727,321.4557702702703,8791921,the bye bye man,Horror,4.3,17743,9.847,28.19032307163648
54,2017-12-31,Perfectos Desconocidos,4000000,0,31166312,2017,27166312,679.1578000000002,31166312,perfectos desconocidos,Comedy,6.7,702,,100.0
39,2013-01-25,Movie 43,10000000,8840453,31164747,2013,21164747,211.64747000000003,22324294,movie 43,Comedy,4.3,92980,12.813,71.63316294529841
86,2012-01-13,Joyful Noise,27500000,30932113,31157914,2012,3657914,13.301505454545454,225801,joyful noise,Comedy,5.8,7575,6.787000000000001,0.7246987073653263
86,2012-01-13,Joyful Noise,27500000,30932113,31157914,2012,3657914,13.301505454545454,225801,joyful noise,Drama,5.8,7575,6.787000000000001,0.7246987073653263
86,2012-01-13,Joyful Noise,27500000,30932113,31157914,2012,3657914,13.301505454545454,225801,joyful noise,Music,5.8,7575,6.787000000000001,0.7246987073653263
3,2013-03-15,Spring Breakers,5000000,14124286,31149251,2013,26149251,522.98502,17024965,spring breakers,Comedy,5.3,126504,10.691,54.6560975093751
3,2013-03-15,Spring Breakers,5000000,14124286,31149251,2013,26149251,522.98502,17024965,spring breakers,Crime,5.3,126504,10.691,54.6560975093751
3,2013-03-15,Spring Breakers,5000000,14124286,31149251,2013,26149251,522.98502,17024965,spring breakers,Drama,5.3,126504,10.691,54.6560975093751
24,2015-11-25,Victor Frankenstein,40000000,5775076,31124367,2015,-8875633,-22.1890825,25349291,victor frankenstein,Drama,6.0,47492,9.061,81.44516159959173
24,2015-11-25,Victor Frankenstein,40000000,5775076,31124367,2015,-8875633,-22.1890825,25349291,victor frankenstein,Horror,6.0,47492,9.061,81.44516159959173
24,2015-11-25,Victor Frankenstein,40000000,5775076,31124367,2015,-8875633,-22.1890825,25349291,victor frankenstein,Sci-fi,6.0,47492,9.061,81.44516159959173
4,2015-04-24,The Water Diviner,22500000,4200117,31054727,2015,8554727,38.021008888888886,26854610,the water diviner,Drama,7.1,66595,11.479,86.47511214637308
4,2015-04-24,The Water Diviner,22500000,4200117,31054727,2015,8554727,38.021008888888886,26854610,the water diviner,History,7.1,66595,11.479,86.47511214637308
4,2015-04-24,The Water Diviner,22500000,4200117,31054727,2015,8554727,38.021008888888886,26854610,the water diviner,War,7.1,66595,11.479,86.47511214637308
22,2018-03-09,The Hurricane Heist,40000000,6115824,30963684,2018,-9036316,-22.59079,24847860,the hurricane heist,Action,5.1,15326,13.335,80.24839679929559
22,2018-03-09,The Hurricane Heist,40000000,6115824,30963684,2018,-9036316,-22.59079,24847860,the hurricane heist,Adventure,5.1,15326,13.335,80.24839679929559
22,2018-03-09,The Hurricane Heist,40000000,6115824,30963684,2018,-9036316,-22.59079,24847860,the hurricane heist,Crime,5.1,15326,13.335,80.24839679929559
85,2016-09-09,When the Bough Breaks,10000000,29747603,30768449,2016,20768449,207.68448999999998,1020846,when the bough breaks,Crime,5.1,4729,8.062000000000001,3.317833797862219
85,2016-09-09,When the Bough Breaks,10000000,29747603,30768449,2016,20768449,207.68448999999998,1020846,when the bough breaks,Drama,5.1,4729,8.062000000000001,3.317833797862219
85,2016-09-09,When the Bough Breaks,10000000,29747603,30768449,2016,20768449,207.68448999999998,1020846,when the bough breaks,Horror,5.1,4729,8.062000000000001,3.317833797862219
50,2017-12-31,Posledniy bogatyr,8500000,0,30700192,2017,22200192,261.17872941176466,30700192,posledniy bogatyr,Action,6.6,1853,,100.0
50,2017-12-31,Posledniy bogatyr,8500000,0,30700192,2017,22200192,261.17872941176466,30700192,posledniy bogatyr,Adventure,6.6,1853,,100.0
50,2017-12-31,Posledniy bogatyr,8500000,0,30700192,2017,22200192,261.17872941176466,30700192,posledniy bogatyr,Comedy,6.6,1853,,100.0
89,1999-10-08,Superstar,14000000,30628981,30628981,1999,16628981,118.77843571428572,0,superstar,Drama,5.3,834,3.535,0.0
89,1999-10-08,Superstar,14000000,30628981,30628981,1999,16628981,118.77843571428572,0,superstar,Drama,5.3,834,0.6,0.0
69,1999-01-15,Virus,75000000,14010690,30626690,1999,-44373310,-59.16441333333333,16616000,virus,Drama,8.6,372,,54.25333263241963
69,1999-01-15,Virus,75000000,14010690,30626690,1999,-44373310,-59.16441333333333,16616000,virus,Thriller,8.6,372,,54.25333263241963
45,2012-04-27,The Raven,26000000,16008272,30601801,2012,4601801,17.699234615384615,14593529,the raven,Crime,6.4,79578,0.6,47.6884644795906
45,2012-04-27,The Raven,26000000,16008272,30601801,2012,4601801,17.699234615384615,14593529,the raven,Mystery,6.4,79578,0.6,47.6884644795906
45,2012-04-27,The Raven,26000000,16008272,30601801,2012,4601801,17.699234615384615,14593529,the raven,Thriller,6.4,79578,0.6,47.6884644795906
45,2012-04-27,The Raven,26000000,16008272,30601801,2012,4601801,17.699234615384615,14593529,the raven,Crime,6.4,79578,8.635,47.6884644795906
45,2012-04-27,The Raven,26000000,16008272,30601801,2012,4601801,17.699234615384615,14593529,the raven,Mystery,6.4,79578,8.635,47.6884644795906
45,2012-04-27,The Raven,26000000,16008272,30601801,2012,4601801,17.699234615384615,14593529,the raven,Thriller,6.4,79578,8.635,47.6884644795906
9,2016-01-15,Norm of the North,18000000,17062499,30535660,2016,12535660,69.64255555555555,13473161,norm of the north,Adventure,3.6,7951,9.325,44.122710954994915
9,2016-01-15,Norm of the North,18000000,17062499,30535660,2016,12535660,69.64255555555555,13473161,norm of the north,Animation,3.6,7951,9.325,44.122710954994915
9,2016-01-15,Norm of the North,18000000,17062499,30535660,2016,12535660,69.64255555555555,13473161,norm of the north,Comedy,3.6,7951,9.325,44.122710954994915
48,2015-01-23,Mortdecai,60000000,7696134,30396134,2015,-29603866,-49.33977666666666,22700000,mortdecai,Action,5.5,61366,13.263,74.68054983571267
48,2015-01-23,Mortdecai,60000000,7696134,30396134,2015,-29603866,-49.33977666666666,22700000,mortdecai,Comedy,5.5,61366,13.263,74.68054983571267
48,2015-01-23,Mortdecai,60000000,7696134,30396134,2015,-29603866,-49.33977666666666,22700000,mortdecai,Crime,5.5,61366,13.263,74.68054983571267
65,2003-09-12,Cabin Fever,1500000,21158188,30351664,2003,28851664,1923.4442666666666,9193476,cabin fever,Horror,3.7,7873,7.419,30.289858243027467
72,2015-08-21,American Ultra,28000000,14439985,30295028,2015,2295028,8.196528571428571,15855043,american ultra,Action,6.1,76769,9.97,52.335462439579196
72,2015-08-21,American Ultra,28000000,14439985,30295028,2015,2295028,8.196528571428571,15855043,american ultra,Comedy,6.1,76769,9.97,52.335462439579196
72,2015-08-21,American Ultra,28000000,14439985,30295028,2015,2295028,8.196528571428571,15855043,american ultra,Sci-fi,6.1,76769,9.97,52.335462439579196
85,2006-08-11,Pulse,20500000,20264436,30241435,2006,9741435,47.51919512195122,9976999,pulse,Drama,5.3,56,,32.9911560083045
85,2006-08-11,Pulse,20500000,20264436,30241435,2006,9741435,47.51919512195122,9976999,pulse,Fantasy,5.3,56,,32.9911560083045
85,2006-08-11,Pulse,20500000,20264436,30241435,2006,9741435,47.51919512195122,9976999,pulse,Sci-fi,5.3,56,,32.9911560083045
76,2000-08-25,The Art of War,40000000,30199105,30199105,2000,-9800895,-24.5022375,0,the art of war,War,2.8,9,,0.0
24,2011-09-30,What's Your Number?,20000000,14011084,30163785,2011,10163785,50.81892500000001,16152701,what's your number?,Comedy,6.1,67922,10.390999999999998,53.549980547865594
24,2011-09-30,What's Your Number?,20000000,14011084,30163785,2011,10163785,50.81892500000001,16152701,what's your number?,Romance,6.1,67922,10.390999999999998,53.549980547865594
50,2014-08-22,When the Game Stands Tall,15000000,30127963,30138912,2014,15138912,100.92608,10949,when the game stands tall,Drama,6.7,14498,6.08,0.03632845140527966
50,2014-08-22,When the Game Stands Tall,15000000,30127963,30138912,2014,15138912,100.92608,10949,when the game stands tall,Family,6.7,14498,6.08,0.03632845140527966
50,2014-08-22,When the Game Stands Tall,15000000,30127963,30138912,2014,15138912,100.92608,10949,when the game stands tall,Sport,6.7,14498,6.08,0.03632845140527966
77,1968-10-01,Night of the Living Dead,114000,12087064,30087064,1968,29973064,26292.16140350877,18000000,night of the living dead,Horror,5.3,277,0.6,59.82637588034512
28,2002-02-22,Dragonfly,60000000,30063805,30063805,2002,-29936195,-49.89365833333334,0,dragonfly,Crime,6.3,40,0.664,0.0
28,2002-02-22,Dragonfly,60000000,30063805,30063805,2002,-29936195,-49.89365833333334,0,dragonfly,Drama,6.3,40,0.664,0.0
28,2002-02-22,Dragonfly,60000000,30063805,30063805,2002,-29936195,-49.89365833333334,0,dragonfly,Thriller,6.3,40,0.664,0.0
79,2018-03-09,The Strangers: Prey at Night,5000000,24431472,29960051,2018,24960051,499.20102,5528579,the strangers: prey at night,Horror,5.2,21614,13.31,18.453169522308226
